    0.371949720382690430E+01    0.650727796554565430E+01    0.657180148363113403E+01    0.373237520811183154E+01    0.653272440386103348E+01    0.404707026481628374E+00    0.284690344980388730E+02    0.152893322706222551E+00    0.247742525923252099E+01    0.158826384965079921E+02    0.158832969142585885E+02   -0.722117643378792422E+03   -0.694275511231551334E+01    1
    0.530493307113647461E+01    0.737457466125488281E+01    0.755946728587150574E+01    0.388698834476069521E+01    0.461827443409786120E+01    0.284647810459136952E+00    0.188930028222891764E+02    0.141229575872421270E+00    0.300133329170942309E+01    0.157059840651950715E+02    0.157061708009057153E+02   -0.721880057234395963E+03   -0.694375511231550835E+01    1
    0.662163352966308594E+01    0.298626422882080078E+01    0.255728024244308472E+01    0.192469650990956498E+01    0.199080584974768260E+01    0.122040319442749026E+00    0.285185189023377568E+02    0.935207056999206587E+00    0.228614504128694529E+01    0.158844294158380475E+02    0.158834525180172719E+02   -0.720696744905301898E+03   -0.694475511231550335E+01    1
    0.408486843109130859E+01    0.188370513916015625E+01    0.321019607782363892E+01    0.369082768358921598E+01    0.744192860507267895E+01    0.320553648471832264E+00    0.253699309209791899E+02    0.908357822895050071E+00    0.250101528358459468E+01    0.158333060070296057E+02    0.158328362595728507E+02   -0.719763741033102747E+03   -0.694575511231551523E+01    1
    0.280553150177001953E+01    0.305087709426879883E+01    0.676908779144287109E+01    0.600594878134664878E+01    0.650960556969070847E+01    0.273012423515319846E+00    0.286619363657093196E+02    0.207684522867202764E+00    0.221546382945775955E+01    0.158868854204057133E+02    0.158864698055391269E+02   -0.719734165250778688E+03   -0.694675511231552090E+01    1
    0.236887693405151367E+01    0.111006307601928711E+01    0.336263853311538696E+01    0.470007184815577972E+01    0.716829496287788182E+01    0.437298405170440718E+00    0.147419548645720138E+02    0.900982660055160478E+00    0.305052046048641223E+01    0.155976076910801567E+02    0.155970184790251398E+02   -0.719618418767950629E+03   -0.694775511231551945E+01    1
    0.266882419586181641E+00    0.761518287658691406E+01    0.346087756752967834E+01    0.371633986083418710E+01    0.690737810556109366E+01    0.417072725296020463E+00    0.116744725497908952E+02    0.590662074089050360E+00    0.274764896136522285E+01    0.154989094803379075E+02    0.155038665587760534E+02   -0.719359673837413084E+03   -0.694875511231547005E+01    1
    0.423949861526489258E+01    0.299503040313720703E+01    0.177734661102294922E+01    0.197931180922384953E+01    0.753452806243858308E+01    0.406821358203887984E+00    0.283652092544391650E+02    0.760417956113815352E+00    0.230640762764215435E+01    0.158824305913178634E+02    0.158820908521953097E+02   -0.717861092242768109E+03   -0.694975511231546506E+01    1
    0.489595317840576172E+01    0.192229652404785156E+01    0.567368972301483154E+01    0.281173535506293115E+01    0.359913727919851079E+01    0.369047558307647683E+00    0.281257667292248570E+02    0.104869979619979861E+00    0.275863167262077313E+01    0.158786637539654212E+02    0.158779183028271458E+02   -0.717517329537589262E+03   -0.695075511231549914E+01    1
    0.492423963546752930E+01    0.654884815216064453E+01    0.329711395502090454E+01    0.381666882052940126E+01    0.576381912579424771E+01    0.280325591564178467E+00    0.788517029555886406E+01    0.373988294601440452E+00    0.272655484443902951E+01    0.153269990399493032E+02    0.153283994273408446E+02   -0.716535158306575568E+03   -0.695175511231552257E+01    1
    0.241089391708374023E+01    0.402846813201904297E+01    0.115345138311386108E+01    0.497021405183429188E+01    0.779033396827177427E+01    0.244855237007141124E+00    0.236216463407315196E+02    0.746082997322082497E+00    0.299677535849809651E+01    0.158018657404185348E+02    0.158024002886866999E+02   -0.716144759661742000E+03   -0.695275511231550336E+01    1
    0.284208679199218750E+01    0.537663221359252930E+01    0.696030828356742859E+01    0.312473375480116466E+01    0.462848598860823213E+01    0.400883090496063188E+00    0.484925587563870586E+01    0.777966040372848555E+00    0.253113478636741629E+01    0.151950146742422980E+02    0.153927973537912344E+02   -0.714843209063644395E+03   -0.695375511231547883E+01    1
    0.706905269622802734E+01    0.796374177932739258E+01    0.787867698073387146E+01    0.532651694688996624E+01    0.579888720584134454E+01    0.476824009418487571E+00    0.441192269655635361E+01    0.339048337936401378E+00    0.236661864900588981E+01    0.154968195302585006E+02    0.154076661154231793E+02   -0.714653912038988437E+03   -0.695475511231550136E+01    1
    0.714946413040161133E+01    0.165688514709472656E+00    0.291289153695106506E+01    0.173457526939541751E+01    0.277380010173870151E+01    0.360781884193420388E+00    0.537833831906539217E+01    0.976851999759674072E+00    0.266580286264419541E+01    0.152995044727174232E+02    0.152186400443384002E+02   -0.713465655986529896E+03   -0.695575511231551680E+01    1
    0.791091203689575195E+01    0.568213939666748047E+01    0.483580964803695679E+01    0.590044930014544544E+01    0.627285328667499176E+01    0.400626420974731445E+00    0.297908865237092968E+01    0.596219557523727461E+00    0.232003340375423406E+01    0.152070769159154864E+02    0.152760956477795204E+02   -0.711644424843349498E+03   -0.695675511231548427E+01    1
    0.750465393066406250E+00    0.618516540527343750E+01    0.253079074621200562E+01    0.214605180271096252E+01    0.326732289548049870E+01    0.373690319061279252E+00    0.976210877677220168E+01    0.513512247800827049E+00    0.246235928350687017E+01    0.154194870306524958E+02    0.154205389999375875E+02   -0.711292685588835866E+03   -0.695775511231548727E+01    1
    0.234925127029418945E+01    0.370183086395263672E+01    0.357908877730369568E+01    0.240526742074428634E+01    0.718279021896708514E+01    0.301440870761871316E+00    0.136788417507584228E+02    0.398151028156280562E+00    0.294491830456256842E+01    0.155655042617178587E+02    0.155666751467471993E+02   -0.711210635137055306E+03   -0.695875511231550270E+01    1
    0.387354326248168945E+01    0.257181978225708008E+01    0.123062390089035034E+01    0.329555570613945248E+01    0.336733307581007946E+01    0.291369855403900146E+00    0.240147251224401543E+02    0.337612819671630870E+00    0.240963259392976736E+01    0.158094670653568805E+02    0.158086933334785744E+02   -0.710230326084496710E+03   -0.695975511231551458E+01    1
