    0.453301060739943384E+01    0.152605805609338951E+00    0.660717529753753485E+01    0.614650926743545334E+01    0.698342929905833376E+01    0.501000080199198061E+00    0.349421607408714419E+01    0.634167715569081358E+00    0.248230907842165838E+01    0.152008716676786459E+02    0.150318662496950726E+02   -0.391686048046861224E+01
    0.343138656707825063E+00    0.230533622849719766E+01    0.434566557997006342E+01    0.228850265567927869E+01    0.239089447008805056E+01    0.291726571544115854E+00    0.193613588794179847E+01    0.812222715278392626E+00    0.288996159158149624E+01    0.149763751989258829E+02    0.148256621416205334E+02   -0.387156483888730296E+01
    0.290098349955906132E+01    0.616572483804608762E+01    0.470157796945528794E+01    0.440614441500377030E+01    0.606286333499661900E+01    0.442326510388859617E+00    0.352168949005919929E+01    0.744833048890344629E+00    0.283708826494755106E+01    0.152733567076720345E+02    0.150406915405817703E+02   -0.386606804821342731E+01
    0.217154314903890899E+01    0.691276189370806904E+01    0.751046370372958094E+01    0.230437978675934030E+01    0.682786967243738907E+01    0.240322954899434366E+00    0.161470689937116152E+01    0.991412869180397505E+00    0.270475698410159993E+01    0.149857809575579957E+02    0.147267495860984852E+02   -0.385274461391286493E+01
    0.181631355109950809E+01    0.420283086649974269E+01    0.861127846259445717E+00    0.523468592262071297E+01    0.675077232858360965E+01    0.351662529534138790E+00    0.316179147255979842E+01    0.995723657668614259E+00    0.301065607482137798E+01    0.153559323999725255E+02    0.149992598892299345E+02   -0.385274183873513287E+01
    0.176270217642075466E+01    0.273988088452047807E+01    0.543097814759444653E+01    0.311724523881075832E+01    0.530364658464148864E+01    0.488366359409495243E+00    0.310991761835531833E+01    0.823253690860142107E+00    0.237470567055499293E+01    0.151361715901413909E+02    0.149800433001010713E+02   -0.384940484208396549E+01
    0.359179933945330543E+01    0.566118893258533262E+01    0.550413711348284185E+01    0.321364490647643741E+01    0.480615573480508207E+01    0.497731482648562706E+00    0.184743246513167780E+01    0.781385619953560706E+00    0.260937940293016180E+01    0.148476975692814701E+02    0.147371720028459663E+02   -0.384827987732219512E+01
    0.330507687267455008E+01    0.502391535374809450E+01    0.636492234281025127E+01    0.186849866064315129E+01    0.820353350631862632E+01    0.469394317514894022E+00    0.158492405212393250E+01    0.895076411891082779E+00    0.267373172362260814E+01    0.147449698760462020E+02    0.147059941336318278E+02   -0.383563036217333364E+01
    0.300916763815073374E+01    0.469789993364914427E+01    0.490522742815359791E+01    0.524363532503736351E+01    0.676026703766197024E+01    0.307647864700705431E+00    0.168579282723081647E+01    0.693962889341919631E+00    0.277097631257567834E+01    0.151407277321493225E+02    0.147515248204282372E+02   -0.382122861161113470E+01
    0.631335724376281604E+01    0.547975926420832238E+01    0.314073676554319992E+01    0.676860644627907959E+01    0.719298295708510516E+01    0.302551020329729636E+00    0.186469355311288676E+01    0.407064139449968998E+00    0.261517415032347422E+01    0.151106213875787336E+02    0.148510161508830816E+02   -0.381441812932110746E+01
    0.296409485683865492E+01    0.386459364848689257E+00    0.325570075977573259E+01    0.328528210033470369E+01    0.670213381255611385E+01    0.339651826032443760E+00    0.339809742784567437E+01    0.963922079831572631E+00    0.247722796180238980E+01    0.153039285435058385E+02    0.149829920083091768E+02   -0.376022754261621373E+01
    0.384690671079523172E+01    0.722690356640569131E+01    0.618318693686990795E+01    0.199250627203616859E+01    0.772579609842054360E+01    0.265699564613540329E+00    0.194125168831495354E+01    0.627084212720626977E+00    0.288582605758087851E+01    0.152160938664115015E+02    0.148151071281074209E+02   -0.374497561646401778E+01
    0.226261813689715074E+01    0.301281346132177719E+01    0.595005032824009206E+01    0.247304433319237260E+01    0.617095547863686722E+01    0.419293780647764569E+00    0.206253379372432732E+01    0.882664555405042628E+00    0.274986292229425455E+01    0.149150401296964894E+02    0.147846245209615379E+02   -0.369116817851049861E+01
    0.317228066846576340E+01    0.713709314407844708E+01    0.797050755128386879E+01    0.362827610701509906E+01    0.679771675797325425E+01    0.463596634940171115E+00    0.273297212786084964E+01    0.505941955641979635E+00    0.277184142331853511E+01    0.152602676824695536E+02    0.149401897693662313E+02   -0.368328489030849004E+01
    0.516227543404790001E+01    0.760266607421068219E+01    0.442299943394346862E+01    0.218872312203768926E+01    0.431627258561450056E+01    0.297404212223235098E+00    0.275085118597411915E+01    0.725789586667553888E+00    0.282450780992078965E+01    0.152536594570377773E+02    0.149045695934359959E+02   -0.366986804057079885E+01
