    0.670223855972290039E+01    0.248702812194824219E+01    0.730869799852371216E+00    0.554618566366139909E+01    0.816824012550232403E+01    0.497891831398010298E+00    0.395328951376000060E+01    0.545934253931045554E+00    0.228993621748685827E+01    0.152860503730349624E+02    0.152334019216471699E+02    0.150453166302087116E+02   -0.733497934421349669E+03   -0.802970088246515346E+01    1
    0.352518033981323242E+01    0.318135738372802734E+01    0.767104986310005188E+01    0.303980568367428727E+01    0.395365963865434900E+01    0.474960017204284712E+00    0.114835965092926866E+02    0.346076476573944136E+00    0.232888891083002081E+01    0.154885930122898312E+02    0.154905048945346930E+02    0.154896176661160947E+02   -0.733447786753565424E+03   -0.803003421579845345E+01    1
    0.175780200958251953E+01    0.763387966156005859E+01    0.138902533054351807E+01    0.287460248619229652E+01    0.377795527561034161E+01    0.266145467758178711E+00    0.295091120997179885E+02    0.154872149229049683E+00    0.221476032787561383E+01    0.158987277360145658E+02    0.158989828296171289E+02    0.158987650992046134E+02   -0.733362849147079942E+03   -0.803036754913174633E+01    1
    0.232952499389648438E+01    0.780988693237304688E+01    0.266419532895088196E+01    0.470833747779004064E+01    0.477610635531824723E+01    0.536038422584533714E+00    0.179452850082117799E+02    0.382514768838882468E+00    0.284077820932865155E+01    0.156832586432699852E+02    0.156824482583024682E+02    0.156841178657662788E+02   -0.733156962217493287E+03   -0.803070088246500369E+01    1
    0.325851678848266602E+01    0.390120410919189453E+01    0.598908576369285583E+01    0.348024825181433339E+01    0.590208702262959939E+01    0.523115646839141801E+00    0.121706123536791502E+02    0.291832500696182273E+00    0.260309466874599460E+01    0.155164078625680819E+02    0.155165879668799409E+02    0.155166451670715162E+02   -0.732866192477074037E+03   -0.803103421579838006E+01    1
    0.328280115127563477E+01    0.689248180389404297E+01    0.520115378499031067E+01    0.336630865977346172E+01    0.767460466821100429E+01    0.226620721817016590E+00    0.270583543362491099E+02    0.141107964515686052E+00    0.258984564197063438E+01    0.158608373308399333E+02    0.158613508209997782E+02    0.158613595335872670E+02   -0.732822354102126269E+03   -0.803136754913170314E+01    1
    0.239416122436523438E+01    0.584589338302612305E+01    0.213043797016143799E+01    0.396609412038749465E+01    0.681405876108192388E+01    0.318825733661651622E+00    0.190013835086555360E+02    0.289733994007110640E+00    0.227013241010904299E+01    0.157080074129719289E+02    0.157088997615553918E+02    0.157086350410453033E+02   -0.732728344779203098E+03   -0.803170088246498182E+01    1
    0.420205211639404297E+01    0.335579204559326172E+01    0.513395729660987854E+01    0.466758869885245176E+01    0.684323887159289246E+01    0.464530301094055131E+00    0.488365437832936600E+01    0.566359597444534346E+00    0.273174457287788375E+01    0.151188497449543924E+02    0.151176217442762795E+02    0.151194200945989508E+02   -0.732694543783976314E+03   -0.803203421579840615E+01    1
    0.251912307739257812E+01    0.126582336425781250E+01    0.382639962434768677E+01    0.361305439317390054E+01    0.817118342948396403E+01    0.501076543331146262E+00    0.722783954354029934E+01    0.946108841896057151E+00    0.304673419290781045E+01    0.154225812680006165E+02    0.153363636093550397E+02    0.154772485020070043E+02   -0.732558891816686128E+03   -0.803236754913184292E+01    1
    0.538540649414062500E+01    0.515342569351196289E+01    0.197081926465034485E+01    0.245274970001652992E+01    0.559155277273152862E+01    0.437117481231689475E+00    0.210610157379000782E+02    0.107168203592300421E+00    0.294598676466941845E+01    0.157520677937144580E+02    0.157530608636670273E+02    0.157524265186528130E+02   -0.732443868817934685E+03   -0.803270088246516600E+01    1
