    0.561444663327254379E+01    0.950200917555438895E+00    0.685912075401043264E+01    0.214879179423861855E+01    0.649782105630435858E+01    0.361976754344622065E+00    0.217041080361293659E+01    0.945257239317271125E+00    0.243292395650516768E+01    0.149457454292969523E+02    0.148316182834939045E+02    0.148127104975665507E+02    0.954564880799020576E+00
    0.255547965467895688E+01    0.143453761484144282E+01    0.399740897859097677E+01    0.536650044653007896E+01    0.827649807367543566E+01    0.419227995414816257E+00    0.249393222856908547E+01    0.682644621602915835E+00    0.224371844064882087E+01    0.150828591255515327E+02    0.149085008107461405E+02    0.149306096262648484E+02    0.972672099654319777E+00
    0.398029274889104734E+01    0.290559746812939901E+01    0.584875107452913845E+01    0.388782998211517938E+01    0.824890073761451070E+01    0.472760904744496169E+00    0.249610160154854333E+01    0.409877260452167658E+00    0.259178394237211362E+01    0.150764398598990557E+02    0.149117416934823623E+02    0.149213861767045799E+02    0.141580899022357554E+01
    0.246977833559462212E+01    0.137337697055997432E+01    0.339470564709716704E+01    0.263995216420492440E+01    0.790815605962742563E+01    0.491100430263510690E+00    0.176568208267774440E+01    0.568504081917066695E+00    0.228541833983323617E+01    0.148044770426886565E+02    0.147555530624594535E+02    0.147481014142138172E+02    0.455661219054643130E+00
    0.474966826627807759E+00    0.210558653053169209E+01    0.279580742068981802E+01    0.257162687036111848E+01    0.544725554216810881E+01    0.477256179728094310E+00    0.217257583768095897E+01    0.637292284536531639E+00    0.234929922017693738E+01    0.149482658210716313E+02    0.148495493338942843E+02    0.148591079699451747E+02    0.110267055961765692E+01
    0.544713717878215231E+01    0.602077042597139567E+01    0.539362922490510588E+01    0.252256105961320776E+01    0.767780035970981167E+01    0.470889058354207357E+00    0.243430976400043342E+01    0.287602062420263871E+00    0.243161881525678059E+01    0.150435422157399454E+02    0.148940450365645685E+02    0.149147652724874220E+02    0.881377878607086496E+00
    0.306688152843628226E+01    0.986513222594137207E+00    0.798061527758690659E+01    0.225091694077993498E+01    0.595238397345945280E+01    0.474696571243402365E+00    0.275756091216743560E+01    0.730531506600774816E+00    0.229708028623988270E+01    0.151174492610557483E+02    0.149323104898901438E+02    0.149561606228382491E+02   -0.125455126652746107E+00
    0.506197940945931091E+01    0.755659982073675351E+00    0.775461990016764258E+01    0.223315053185190848E+01    0.380129307142443817E+01    0.447032305110337869E+00    0.188297801862292324E+01    0.220663391253850427E+00    0.246582547685571374E+01    0.148960614050578961E+02    0.147971820241561502E+02    0.147920395525203663E+02    0.222160289380421005E+01
    0.506197940945931091E+01    0.755659982073675351E+00    0.775461990016764258E+01    0.223315053185190848E+01    0.380129307142443817E+01    0.447032305110337869E+00    0.188297801862292324E+01    0.220663391253850427E+00    0.246582547685571374E+01    0.148960614050578961E+02    0.147971820241561502E+02    0.147920395525203663E+02    0.222160289380421005E+01
    0.676577087656657827E+01    0.424635678038846498E+00    0.714860639070202897E+01    0.205601021633678149E+01    0.352153994843635498E+01    0.369802603507507821E+00    0.203456236340892938E+01    0.840434161067297514E+00    0.255730461440218626E+01    0.149548488817764333E+02    0.148425287601427360E+02    0.148226129059667535E+02    0.135860010992747537E+01
